model,step,date,ret,mu_max,eps_max,epsilon,epsilon_fraction,status,status_code,status_description
2-WDRO-CVaR (eps=0.99),0,2026-02-02,-0.02875198980350504,0.005648703826831929,0.0078964063186214,0.007817442255435186,0.99,optimal,2,optimal
2-WDRO-CVaR (eps=0.99),1,2026-02-03,,0.005396734336517931,0.007514084665736334,0.00743894381907897,0.99,time_limit,9,time_limit
2-WDRO-CVaR (eps=0.99),2,2026-02-04,-0.012801124755688797,0.005488483206723267,0.007696215802825719,0.007619253644797462,0.99,optimal,2,optimal
2-WDRO-CVaR (eps=0.99),3,2026-02-05,,0.005467609726593921,0.007506673997903072,0.007431607257924041,0.99,time_limit,9,time_limit
2-WDRO-CVaR (eps=0.99),4,2026-02-06,0.013162122615785121,0.005122547327773721,0.007001369967299186,0.006931356267626194,0.99,optimal,2,optimal
2-WDRO-CVaR (eps=0.99),5,2026-02-09,,0.005236098730937997,0.007203103142370212,0.007131072110946509,0.99,time_limit,9,time_limit
2-WDRO-CVaR (eps=0.99),6,2026-02-10,0.011808977876192315,0.00533917605793506,0.0071008928238113205,0.007029883895573207,0.99,optimal,2,optimal
2-WDRO-CVaR (eps=0.99),7,2026-02-11,,0.005398090772685037,0.00713186288907655,0.007060544260185785,0.99,time_limit,9,time_limit
2-WDRO-CVaR (eps=0.99),8,2026-02-12,,0.005525513292410342,0.006928005598320377,0.006858725542337173,0.99,time_limit,9,time_limit
